name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Le Bristol Paris;9.5;5;3 400;112 rue du Faubourg Saint Honoré, 75008, Paris, France;[48.8717179, 2.3148011];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_TVzz9TFHPzNW1sxL58mwQuEOudGC6RybH7D5JpBmm7w800O-FvWf6A3MgWNAvJvJaTimJ6ZFm-Lkzip2rYSHwlNlMqXbzmT3uITCIpt4e.hhk5imr2ScnW9WreebJfVE5EPnytHBdXOWh6Bg3gkpR.RWA1uaD5INrMGcy4nkD6kWLcw=
ibis Styles Paris Bercy Hotel;7.6;3;350;77, rue de Bercy, 75012, Paris, France;[48.8384022, 2.3811331];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_ZY3bv9k6R.AC.WcvG99guDPteuL1-MxtJPWjRqiHGTgzI1O.Iv61ApwYj-LsX67g6EYvJBA4VW0JoCtkfGSEr4kbq6ixBbs7ZBG0ahgWkD66ZlIpWcA4FWOmxtpohxGqngr-4tZT7RqQnWYUOkaOFT4.XSwpvqjumGbC5aEJKZmyg2w5Q-cnQ1WO5wRnc8N6HgTEi7JXXAVCWPk4enw8d.j69OEm2.YiOFDxs-Cyw6NGadUKEklp7RLtMo91myuQjwHp8jTTScWKoLS7xmQKArVSphdogbovkR7fulPb1b8uIpZfJ1SJO20PkMQjVNhmVCIdhZJK1.P4SzUbL96GK9Z.mlo=
Ibis Paris Eiffel Tower Cambronne 15th;7.1;3;262;2, Rue Cambronne, 75015, Paris, France;[48.8472571, 2.3013183];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_7nlxseknzgK7VAJtYGacl.erIWyOYSHMebFybRbJdnsW9wE0Z33GXwKE0Yr9U7Uim5NRFqmdnJPQeTCKLSxiQ7vmyxmQoZ2N8WG5aLAQlJwKjuG.1wzFuOLoRKqgj4LIyJLqD43Kxx2Z7r.htEn1SAMoXMabFuWc6lbWnxYw8k8u.WtYWk640e7-5RhznoQvf-CriSe0GFuvzWMzIKvBNdI6dDFoMeIDhPlp6EkI-9kwMyo7FQ7ITl09VYkKnTE7NtbJwZg0DZPzWg73AtpZSvXxCQ0zTNeyj3A46lM.R3EL4m0UCoAO9SZm-Tx83InHDMb0HQENci.JvDgEFSvWNq6Ub2U=
Citadines - Tour Eiffel;8.3;4;368;132, boulevard de Grenelle, 75015, Paris, France;[48.8488275, 2.2980171];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_Uwi43c2aPAlyXaL27oq1OzXk6KIWwXAsqRHCutDIoxtpdnNr2P0YsOcTsHGd3qmiT4tQVuLF3yEMc9Q-8.1eeaewHyyASBvFr15NtiWcNAOx4xnupuFG2RcJyvcYnkLliKKcZ90G7Ak-uBZGGS80AKzHiylcGF01TlKjjMm4XO5zyBeMB09vVhFOdJP0rmnY0qY=
De Crillon;8.9;5;4 010;10 Pl. de la Concorde, 75008, Paris, France;[48.86762185, 2.3213665307395894];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_xibk078iUnSpTLhgySQTXYfw37q19CV81GnUpoFh4P1namQDMs5iVOAAA8I8m-GjW8L6RKuec16vvJOMlRT0fAGjPioqiwrKf0jgD2epi8rICSbPgNOTKKe5z390bAx8q9.ZCaf8skPeAbCr
Hotel Pullman Paris la Defense;8.3;5;458;11 Avenue de l'Arche, 92081, Paris, France;;11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_sWFVGDAHB4Ap-6yNU4.LfCDQUPhj-ix1Y3Wr7-XlVV28qtlLlwx5e3LUSKN699JxSs7TYJgWPHYiWSw7BPwZ7sEUI2VUnMbti5uMi7isbFsEvWBSaqHQPYtp4OpDBHKh9KmcDkTxgA9wjkFB.PKgSzpsBb3oeq8B6bfzZJvQDbsjrpRocppW5UvQTGCwaxAaX1pkmv74U-KtjYjVSAfXKHVhbjECB0C.PaHqgTzLNJkYqnUnhSef-BH7IlIxGEXUseAdy4jHtGlLfj0UJVoez9.VGsYKTrjRMbV3iRlg2C43QSgqGZtG1nYwdAeOwR0cVs.5MQfJ6N8OvWSsw9uXGfUvA8Y=
Hotel Eiffel Seine;8.4;3;504;3 Boulevard De Grenelle, 75015, Paris, France;[48.8543537, 2.2892546];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_QOojS-n90S2swao3LZJQUIw1F-XP1frRntm.S2.7MTvJ9QR1k3f-Vms8udd6t8.I8-n3RUOH-sr-DXMqLREayWalPyL-lb13wXo.Q-b8Fc.fEpHliuObjseVfjcvO63mI5sv6utmVjVkLfsxayDs9pUxMr2h-jiCz7PUzzA=
Ibis Styles Paris Meteor Avenue Ditalie Opening May 2019;8.8;;232;18 20 avenue De La Porte DItalienull, 75013, Paris, France;;11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=
Hotel Napoléon;8.7;5;905;40, avenue De Friedland, 75008, Paris, France;[48.8742419, 2.2980515];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_07dO37NPL2AryX2XxVbxKMC7jtitsPLew904gh0ss7DVl5ZUilo5Bmy9N1XuN8gzvLqdKCgYL4hoHbQZ2qIk.mLId.eDfbNFwBLX2y1mZBVwrgho5ZXCHwqkRGf8RlEkOt5GwF6Y.6lfpbUfG7Pk2BCeWD7alTY=
Citadines République Paris;7.8;3;331;75 bis, avenue Parmentier, 75011, Paris, France;[48.8611455, 2.3778135];11-05-2022;12-05-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_T56V04y3spSdYSVlmB3sKLb8E8tmUTCOEejSz9eTBLll5y5Iyxo5Hsk0EnNaAfV8OLQcUZa4tCQyKJVdNBw7tcMERNBPvPz4wKQ1GOzuv-atoWXvsNhSoWzRqdRYBDmXDSscb24wynP5QoHrsStgOGw86CkT6.DmovwzFU2x8NB7PfDhBJ3dWp7IJv984giLyIMeeS74JwGLm7Y7o.Br
